date,decision,entry_time,entry_price,SL,TP,exit_time,exit_price,exit_reason,pnl_pts,pnl_usd,notes
2020-02-12,short,10:22,9564.89,9589.89,9489.89,11:19:00,9589.89,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-02-13,long,10:22,9573.54,9548.54,9648.54,12:00:00,9608.79,time,35.25,2820.0,Conservative tie-break; checks start after entry bar.
2020-02-14,none,10:22,9609.77,,,10:22,9609.77,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-02-17,none,10:22,9652.63,,,10:22,9652.63,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-02-18,long,10:22,9612.99,9587.99,9687.99,10:29:00,9587.99,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-02-19,long,10:22,9710.81,9685.81,9785.81,12:00:00,9722.19,time,11.380000000001019,910.4000000000815,Conservative tie-break; checks start after entry bar.
2020-02-20,none,10:22,9689.6,,,10:22,9689.6,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-02-21,short,10:22,9513.4,9538.4,9438.4,12:00:00,9509.41,time,3.9899999999997817,319.19999999998254,Conservative tie-break; checks start after entry bar.
2020-02-24,long,10:22,9152.05,9127.05,9227.05,10:31:00,9127.05,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-02-25,short,10:22,9077.76,9102.76,9002.76,10:51:00,9002.76,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-02-26,long,10:22,8984.53,8959.53,9059.53,11:53:00,8959.53,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-02-27,short,10:22,8614.8,8639.8,8539.8,10:32:00,8539.8,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-02-28,none,10:22,8218.42,,,10:22,8218.42,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-03-02,short,10:22,8445.99,8470.99,8370.99,10:27:00,8470.99,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-03-03,long,10:22,8915.78,8890.78,8990.78,10:32:00,8890.78,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-03-04,long,10:22,8782.96,8757.96,8857.96,10:33:00,8757.96,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-03-05,long,10:22,8810.67,8785.67,8885.67,10:25:00,8785.67,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-03-06,long,10:22,8450.3,8425.3,8525.3,10:30:00,8525.3,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-03-09,long,10:22,8140.89,8115.89,8215.89,10:30:00,8115.89,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-03-10,short,10:22,8038.05,8063.05,7963.05,10:35:00,7963.05,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-03-11,short,10:22,8079.01,8104.01,8004.01,10:36:00,8104.01,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-03-12,short,10:22,7473.86,7498.86,7398.86,10:25:00,7498.86,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-03-13,short,10:22,7469.96,7494.96,7394.96,10:29:00,7394.96,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-03-16,long,10:22,7537.89,7512.89,7612.89,10:33:00,7512.89,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-03-19,long,10:22,7369.57,7344.57,7444.57,10:28:00,7444.57,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-03-20,short,10:22,7356.67,7381.67,7281.67,10:37:00,7381.67,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-03-23,short,10:22,6874.07,6899.07,6799.07,10:42:00,6799.07,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-03-24,long,10:22,7410.74,7385.74,7485.74,11:24:00,7485.74,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-03-25,none,10:22,7504.86,,,10:22,7504.86,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-03-26,long,10:22,7716.73,7691.73,7791.73,12:00:00,7781.79,time,65.0600000000004,5204.800000000032,Conservative tie-break; checks start after entry bar.
2020-03-27,long,10:22,7679.67,7654.67,7754.67,10:28:00,7654.67,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-03-30,long,10:22,7769.76,7744.76,7844.76,11:31:00,7844.76,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-03-31,long,10:22,7970.61,7945.61,8045.61,11:00:00,7945.61,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-04-01,long,10:22,7638.18,7613.18,7713.18,11:41:00,7613.18,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-04-02,long,10:22,7528.19,7503.19,7603.19,10:35:00,7603.19,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-04-03,short,10:22,7579.16,7604.16,7504.16,12:00:00,7539.29,time,39.86999999999989,3189.5999999999913,Conservative tie-break; checks start after entry bar.
2020-04-06,long,10:22,7871.82,7846.82,7946.82,12:00:00,7895.05,time,23.230000000000473,1858.4000000000378,Conservative tie-break; checks start after entry bar.
2020-04-07,short,10:22,8152.29,8177.29,8077.29,10:33:00,8177.29,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-04-08,short,10:22,8097.48,8122.48,8022.48,10:35:00,8122.48,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-04-09,short,10:22,8178.58,8203.58,8103.58,10:25:00,8203.58,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-04-13,short,10:22,8190.12,8215.119999999999,8115.12,11:27:00,8215.119999999999,sl,-24.99999999999909,-1999.9999999999272,Conservative tie-break; checks start after entry bar.
2020-04-14,long,10:22,8619.86,8594.86,8694.86,10:42:00,8594.86,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-04-15,none,10:22,8538.8,,,10:22,8538.8,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-04-16,short,10:22,8652.0,8677.0,8577.0,10:29:00,8677.0,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-04-17,short,10:22,8792.53,8817.53,8717.53,12:00:00,8747.19,time,45.340000000000146,3627.2000000000116,Conservative tie-break; checks start after entry bar.
2020-04-20,long,10:22,8780.67,8755.67,8855.67,11:39:00,8855.67,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-04-21,short,10:22,8539.2,8564.2,8464.2,10:49:00,8464.2,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-04-22,long,10:22,8589.69,8564.69,8664.69,12:00:00,8613.58,time,23.889999999999418,1911.1999999999534,Conservative tie-break; checks start after entry bar.
2020-04-23,long,10:22,8762.31,8737.31,8837.31,11:45:00,8737.31,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-04-24,long,10:22,8663.52,8638.52,8738.52,11:02:00,8638.52,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-04-27,long,10:22,8867.84,8842.84,8942.84,10:35:00,8842.84,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-04-28,short,10:22,8771.69,8796.69,8696.69,10:35:00,8796.69,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-04-29,long,10:22,8930.36,8905.36,9005.36,12:00:00,8933.87,time,3.5100000000002183,280.80000000001746,Conservative tie-break; checks start after entry bar.
2020-04-30,none,10:22,8988.74,,,10:22,8988.74,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-05-01,none,10:22,8834.26,,,10:22,8834.26,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-05-04,long,10:22,8766.61,8741.61,8841.61,10:32:00,8741.61,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-05-05,long,10:22,8963.74,8938.74,9038.74,12:00:00,9004.75,time,41.01000000000022,3280.8000000000175,Conservative tie-break; checks start after entry bar.
2020-05-06,short,10:22,8981.89,9006.89,8906.89,10:31:00,9006.89,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-05-07,short,10:22,9071.62,9096.62,8996.62,11:43:00,9096.62,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-05-08,long,10:22,9187.39,9162.39,9262.39,12:00:00,9209.66,time,22.270000000000437,1781.600000000035,Conservative tie-break; checks start after entry bar.
2020-05-11,long,10:22,9242.73,9217.73,9317.73,12:00:00,9276.5,time,33.77000000000044,2701.600000000035,Conservative tie-break; checks start after entry bar.
2020-05-12,none,10:22,9298.2,,,10:22,9298.2,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-05-13,long,10:22,9159.11,9134.11,9234.11,10:58:00,9134.11,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-05-14,short,10:22,8885.09,8910.09,8810.09,10:25:00,8910.09,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-05-15,long,10:22,9030.86,9005.86,9105.86,10:52:00,9005.86,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-05-18,long,10:22,9294.89,9269.89,9369.89,12:00:00,9334.92,time,40.030000000000655,3202.4000000000524,Conservative tie-break; checks start after entry bar.
2020-05-19,long,10:22,9392.02,9367.02,9467.02,12:00:00,9394.27,time,2.25,180.0,Conservative tie-break; checks start after entry bar.
2020-05-20,long,10:22,9468.56,9443.56,9543.56,12:00:00,9492.12,time,23.56000000000131,1884.8000000001048,Conservative tie-break; checks start after entry bar.
2020-05-21,short,10:22,9461.27,9486.27,9386.27,11:08:00,9386.27,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-05-22,none,10:22,9372.79,,,10:22,9372.79,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-05-25,none,10:22,9525.64,,,10:22,9525.64,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-05-26,none,10:22,9522.67,,,10:22,9522.67,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-05-27,short,10:22,9285.29,9310.29,9210.29,10:43:00,9210.29,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-05-28,long,10:22,9468.88,9443.88,9543.88,12:00:00,9522.63,time,53.75,4300.0,Conservative tie-break; checks start after entry bar.
2020-05-29,short,10:22,9385.08,9410.08,9310.08,10:26:00,9410.08,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-01,long,10:22,9561.56,9536.56,9636.56,12:00:00,9560.19,time,-1.3699999999989814,-109.59999999991851,Conservative tie-break; checks start after entry bar.
2020-06-02,long,10:22,9610.24,9585.24,9685.24,10:40:00,9585.24,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-03,short,10:22,9669.28,9694.28,9594.28,10:54:00,9694.28,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-04,long,10:22,9724.28,9699.28,9799.28,11:06:00,9699.28,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-05,long,10:22,9752.16,9727.16,9827.16,11:31:00,9827.16,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-06-08,short,10:22,9766.2,9791.2,9691.2,10:40:00,9791.2,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-09,long,10:22,9913.89,9888.89,9988.89,12:00:00,9953.9,time,40.01000000000022,3200.8000000000175,Conservative tie-break; checks start after entry bar.
2020-06-10,short,10:22,10034.38,10059.38,9959.38,10:33:00,10059.38,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-11,long,10:22,9955.28,9930.28,10030.28,10:30:00,9930.28,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-12,short,10:22,9791.2,9816.2,9716.2,10:45:00,9716.2,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-06-15,long,10:22,9611.12,9586.12,9686.12,10:30:00,9586.12,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-16,none,10:22,9980.27,,,10:22,9980.27,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-06-17,short,10:22,9968.3,9993.3,9893.3,10:44:00,9993.3,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-18,short,10:22,9963.29,9988.29,9888.29,10:35:00,9988.29,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-19,long,10:22,10111.54,10086.54,10186.54,10:45:00,10086.54,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-22,long,10:22,10049.36,10024.36,10124.36,11:00:00,10024.36,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-23,long,10:22,10219.31,10194.31,10294.31,12:00:00,10271.93,time,52.6200000000008,4209.600000000064,Conservative tie-break; checks start after entry bar.
2020-06-24,short,10:22,10119.11,10144.11,10044.11,11:10:00,10044.11,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-06-25,long,10:22,10001.65,9976.65,10076.65,11:02:00,9976.65,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-26,short,10:22,9921.46,9946.46,9846.46,10:30:00,9946.46,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-06-29,long,10:22,9847.78,9822.78,9922.78,12:00:00,9922.78,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-06-30,long,10:22,10044.74,10019.74,10119.74,12:00:00,10088.93,time,44.19000000000051,3535.2000000000407,Conservative tie-break; checks start after entry bar.
2020-07-01,long,10:22,10200.07,10175.07,10275.07,12:00:00,10239.44,time,39.3700000000008,3149.600000000064,Conservative tie-break; checks start after entry bar.
2020-07-02,long,10:22,10413.81,10388.81,10488.81,10:28:00,10388.81,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-07-03,short,10:22,10355.52,10380.52,10280.52,12:00:00,10344.19,time,11.329999999999927,906.3999999999942,Conservative tie-break; checks start after entry bar.
2020-07-06,long,10:22,10541.06,10516.06,10616.06,11:27:00,10616.06,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-07-07,long,10:22,10665.08,10640.08,10740.08,12:00:00,10671.7,time,6.6200000000008,529.600000000064,Conservative tie-break; checks start after entry bar.
2020-07-08,long,10:22,10642.48,10617.48,10717.48,10:29:00,10617.48,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-07-09,none,10:22,10723.79,,,10:22,10723.79,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-07-10,none,10:22,10700.09,,,10:22,10700.09,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-07-13,long,10:22,10999.8,10974.8,11074.8,12:00:00,11049.8,time,50.0,4000.0,Conservative tie-break; checks start after entry bar.
2020-07-14,short,10:22,10444.09,10469.09,10369.09,10:29:00,10469.09,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-07-15,long,10:22,10748.78,10723.78,10823.78,10:56:00,10723.78,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-07-16,short,10:22,10558.72,10583.72,10483.72,12:00:00,10558.66,time,0.05999999999949068,4.799999999959255,Conservative tie-break; checks start after entry bar.
2020-07-17,short,10:22,10599.87,10624.87,10524.87,11:09:00,10624.87,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-07-20,long,10:22,10760.85,10735.85,10835.85,12:00:00,10815.76,time,54.909999999999854,4392.799999999988,Conservative tie-break; checks start after entry bar.
2020-07-21,none,10:22,10953.69,,,10:22,10953.69,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-07-22,none,10:22,10880.19,,,10:22,10880.19,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-07-23,short,10:22,10799.8,10824.8,10724.8,10:28:00,10824.8,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-07-24,long,10:22,10460.09,10435.09,10535.09,10:32:00,10435.09,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-07-27,long,10:22,10611.32,10586.32,10686.32,10:29:00,10586.32,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-07-28,none,10:22,10624.2,,,10:22,10624.2,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-07-29,long,10:22,10638.0,10613.0,10713.0,12:00:00,10628.84,time,-9.159999999999854,-732.7999999999884,Conservative tie-break; checks start after entry bar.
2020-07-30,short,10:22,10532.16,10557.16,10457.16,10:24:00,10557.16,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-07-31,short,10:22,10756.84,10781.84,10681.84,10:38:00,10781.84,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-08-03,none,10:22,11038.45,,,10:22,11038.45,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-08-04,long,10:22,11082.16,11057.16,11157.16,11:01:00,11057.16,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-08-05,long,10:22,11121.9,11096.9,11196.9,12:00:00,11109.4,time,-12.5,-1000.0,Conservative tie-break; checks start after entry bar.
2020-08-06,long,10:22,11153.11,11128.11,11228.11,10:42:00,11128.11,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-08-07,short,10:22,11224.82,11249.82,11149.82,10:32:00,11249.82,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-08-10,short,10:22,11057.68,11082.68,10982.68,10:48:00,10982.68,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-08-11,none,10:22,10998.47,,,10:22,10998.47,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-08-12,long,10:22,11079.07,11054.07,11154.07,12:00:00,11145.0,time,65.93000000000029,5274.400000000023,Conservative tie-break; checks start after entry bar.
2020-08-13,none,10:22,11212.0,,,10:22,11212.0,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-08-14,short,10:22,11130.61,11155.61,11055.61,10:47:00,11155.61,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-08-17,none,10:22,11251.07,,,10:22,11251.07,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-08-18,short,10:22,11328.16,11353.16,11253.16,11:08:00,11353.16,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-08-19,none,10:22,11388.8,,,10:22,11388.8,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-08-20,long,10:22,11358.61,11333.61,11433.61,12:00:00,11422.6,time,63.98999999999978,5119.1999999999825,Conservative tie-break; checks start after entry bar.
2020-08-21,long,10:22,11496.03,11471.03,11571.03,12:00:00,11496.7,time,0.6700000000000728,53.60000000000582,Conservative tie-break; checks start after entry bar.
2020-08-24,short,10:22,11655.03,11680.03,11580.03,10:47:00,11580.03,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-08-25,long,10:22,11625.12,11600.12,11700.12,12:00:00,11658.62,time,33.5,2680.0,Conservative tie-break; checks start after entry bar.
2020-08-26,long,10:22,11794.6,11769.6,11869.6,11:30:00,11869.6,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-08-27,none,10:22,11974.23,,,10:22,11974.23,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-08-28,long,10:22,12000.77,11975.77,12075.77,10:33:00,11975.77,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-08-31,long,10:22,12064.07,12039.07,12139.07,11:26:00,12039.07,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-01,long,10:22,12248.09,12223.09,12323.09,10:59:00,12223.09,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-02,none,10:22,12344.3,,,10:22,12344.3,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-09-03,short,10:22,12064.73,12089.73,11989.73,10:39:00,11989.73,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-09-04,short,10:22,11447.23,11472.23,11372.23,10:23:00,11472.23,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-07,none,10:22,11469.77,,,10:22,11469.77,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-09-08,long,10:22,11365.33,11340.33,11440.33,10:33:00,11340.33,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-09,long,10:22,11289.4,11264.4,11364.4,10:30:00,11364.4,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-09-10,long,10:22,11550.96,11525.96,11625.96,10:26:00,11525.96,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-11,none,10:22,11217.61,,,10:22,11217.61,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-09-14,long,10:22,11344.57,11319.57,11419.57,10:47:00,11319.57,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-15,short,10:22,11425.82,11450.82,11350.82,11:05:00,11450.82,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-16,short,10:22,11413.71,11438.71,11338.71,11:20:00,11438.71,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-17,long,10:22,11077.05,11052.05,11152.05,10:23:00,11052.05,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-18,none,10:22,11073.71,,,10:22,11073.71,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-09-21,short,10:22,10770.4,10795.4,10695.4,10:37:00,10695.4,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-09-22,none,10:22,11033.01,,,10:22,11033.01,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-09-23,short,10:22,11057.82,11082.82,10982.82,10:26:00,11082.82,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-24,long,10:22,10897.3,10872.3,10972.3,10:24:00,10872.3,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-25,long,10:22,10943.47,10918.47,11018.47,11:15:00,11018.47,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.
2020-09-28,long,10:22,11327.16,11302.16,11402.16,10:30:00,11302.16,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-09-29,none,10:22,11372.51,,,10:22,11372.51,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-09-30,long,10:22,11471.61,11446.61,11546.61,10:49:00,11446.61,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-10-01,short,10:22,11528.29,11553.29,11453.29,11:34:00,11553.29,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-10-02,long,10:22,11457.75,11432.75,11532.75,10:39:00,11432.75,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-10-05,long,10:22,11427.08,11402.08,11502.08,12:00:00,11442.0,time,14.920000000000073,1193.6000000000058,Conservative tie-break; checks start after entry bar.
2020-10-06,long,10:22,11497.16,11472.16,11572.16,10:43:00,11472.16,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-10-07,short,10:22,11412.21,11437.21,11337.21,11:05:00,11437.21,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-10-08,short,10:22,11536.49,11561.49,11461.49,11:13:00,11561.49,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.
2020-10-09,none,10:22,11633.76,,,10:22,11633.76,no_trade,0.0,0.0,Middle zone at 10:22; no position.
2020-10-12,none,10:22,11926.33,,,10:22,11926.33,no_trade,0.0,0.0,Middle zone at 10:22; no position.
